,price_real,biomasse_mwh,wasserkraft_mwh,photovoltaik_mwh_real,sonstige_ee_mwh,kernenergie_mwh,braunkohle_mwh,steinkohle_mwh,erdgas_mwh,pumpspeicher_mwh,sonstige_konv_mwh,wind_sum_mwh_real,netzlast_mwh_real,photovoltaik_mwh_forec,wind_sum_mwh_forec,netzlast_mwh_forec,oil,kohle,co2,gas_6am
2022-11-27 21:00:00,135.1,4905.75,1110.0,0.0,131.75,3858.5,12340.25,9970.5,3671.5,694.75,1047.0,22293.0,50560.75,0.0,23433.25,54434.0,76.28,214.70,79.21,126.64
2022-11-27 22:00:00,155.04,4907.75,1125.25,0.0,133.0,3862.5,12560.25,9691.25,3578.5,346.0,1052.25,22464.5,50497.0,0.0,23027.0,53871.5,76.28,214.70,79.21,126.64
2022-11-27 23:00:00,150.07,4896.25,1126.5,0.0,133.0,3861.25,12607.75,9034.75,3518.5,232.5,1057.75,22714.0,48381.0,0.0,22849.75,52028.75,76.28,214.70,79.21,126.64
2022-11-28 00:00:00,129.22,4878.5,1150.75,0.0,133.0,3722.25,12868.0,7709.25,3452.0,193.0,894.25,22877.75,45607.0,0.0,23206.25,49022.25,77.24,249.00,78.68,124.28
2022-11-28 01:00:00,130.46,4843.5,1149.5,0.0,133.0,3651.5,12984.5,7335.25,3196.75,242.5,895.0,23221.75,43644.5,0.0,23389.25,47124.5,77.24,249.00,78.68,124.28
2022-11-28 02:00:00,127.7,4845.5,1154.5,0.0,133.0,3675.0,12937.25,7236.75,3151.5,229.0,888.25,23597.0,43007.25,0.0,23557.25,47075.25,77.24,249.00,78.68,124.28
2022-11-28 03:00:00,119.58,4825.0,1166.75,0.0,133.0,3663.5,12407.0,6820.5,3012.0,206.25,867.5,23677.5,43262.5,0.0,23606.0,47921.25,77.24,249.00,78.68,124.28
2022-11-28 04:00:00,120.07,4811.5,1167.75,0.0,133.0,3735.5,12834.75,7283.25,3155.5,246.25,856.0,24645.25,44596.0,0.0,23469.75,49774.0,77.24,249.00,78.68,124.28
2022-11-28 05:00:00,129.5,4782.25,1137.75,0.0,133.0,3717.25,13046.25,8600.0,3961.75,232.25,833.0,24523.5,49599.75,0.0,23045.75,53830.5,77.24,249.00,78.68,124.28
2022-11-28 06:00:00,193.09,4786.25,1149.5,0.0,133.0,3765.5,13844.75,11579.0,5574.25,1158.75,836.25,23974.0,58150.5,0.0,22744.25,60400.5,77.24,249.00,78.68,124.28
2022-11-28 07:00:00,304.17,4799.75,1143.5,12.0,133.0,3757.0,14146.0,13337.75,7753.25,1341.75,900.75,22745.25,64205.75,28.0,21663.0,65288.5,77.24,249.00,78.68,124.28
2022-11-28 08:00:00,354.63,4817.0,1147.0,477.5,133.0,3730.75,14237.75,13519.75,10882.5,2100.5,1283.75,21469.75,67412.0,505.75,20521.0,68086.25,77.24,249.00,78.68,124.28
2022-11-28 09:00:00,367.7,4813.0,1156.0,1952.25,133.0,3762.75,14320.5,13701.0,11656.75,2152.0,1576.75,19275.5,67748.75,1701.0,18980.75,69010.0,77.24,249.00,78.68,124.28
2022-11-28 10:00:00,370.0,4808.5,1208.25,3475.75,133.0,3785.0,14207.5,13868.75,12139.25,2084.5,1836.0,16913.25,69395.25,3101.0,17091.5,69902.5,77.24,249.00,78.68,124.28
2022-11-28 11:00:00,365.91,4809.0,1180.0,4497.5,133.0,3750.25,14205.75,13944.0,12728.25,2480.25,1630.0,14864.5,69988.0,3950.0,15058.5,70672.25,77.24,249.00,78.68,124.28
2022-11-28 12:00:00,360.1,4819.5,1118.75,4680.75,133.0,3697.75,14234.0,14051.0,13107.75,704.25,1430.75,12903.0,69475.0,3955.0,13305.75,70483.0,77.24,249.00,78.68,124.28
2022-11-28 13:00:00,367.2,4842.25,1186.25,3758.0,133.0,3748.0,14245.75,14127.0,13459.0,1239.25,1550.75,11215.5,67783.0,3188.75,12227.25,69257.0,77.24,249.00,78.68,124.28
2022-11-28 14:00:00,383.91,4869.0,1186.75,2129.75,133.0,3753.25,14253.0,14418.25,13567.0,2302.0,1639.5,10561.5,66873.0,1885.5,11688.25,68172.0,77.24,249.00,78.68,124.28
2022-11-28 15:00:00,397.91,4886.5,1231.75,638.0,140.5,3842.5,14287.0,14361.0,13568.5,3572.75,1515.75,10697.25,66422.25,668.0,11694.75,67443.5,77.24,249.00,78.68,124.28
2022-11-28 16:00:00,392.6,4901.5,1302.5,16.5,155.0,3824.5,14242.0,14158.75,14135.5,4201.0,1538.5,10909.0,66911.5,98.25,11890.75,67738.0,77.24,249.00,78.68,124.28
2022-11-28 17:00:00,415.58,4901.0,1384.5,0.0,155.0,3810.25,14136.25,14312.5,13929.25,6604.0,1539.0,10944.0,67897.5,0.0,12089.0,69306.75,77.24,249.00,78.68,124.28
2022-11-28 18:00:00,398.97,4915.5,1418.25,0.0,156.25,3717.25,14131.5,14506.5,13980.5,7017.25,1441.25,10445.75,66887.0,0.0,12065.5,69133.75,77.24,249.00,78.68,124.28
2022-11-28 19:00:00,374.7,4918.0,1363.75,0.0,184.75,3687.5,14202.5,14616.5,14132.0,5156.5,1240.5,9558.75,65002.5,0.0,11578.75,67481.25,77.24,249.00,78.68,124.28
2022-11-28 20:00:00,329.04,4897.0,1318.25,0.0,191.0,3685.5,14183.75,14412.25,13902.5,2002.25,1228.75,8852.5,61441.5,0.0,10818.75,64600.25,77.24,249.00,78.68,124.28
2022-11-28 21:00:00,312.0,4878.25,1226.75,0.0,185.25,3663.5,14146.25,14325.5,13248.5,416.75,1217.0,8238.0,58331.0,0.0,10133.75,61811.0,77.24,249.00,78.68,124.28
2022-11-28 22:00:00,294.98,4871.25,1214.25,0.0,179.0,3663.25,14081.5,14416.75,11893.75,223.25,1213.5,7897.0,54689.25,0.0,9472.5,59064.0,77.24,249.00,78.68,124.28
2022-11-28 23:00:00,260.26,4868.75,1261.0,0.0,179.0,3642.25,13969.75,14223.25,9820.75,188.75,1213.0,7335.5,50824.5,0.0,8911.75,56334.25,77.24,249.00,78.68,124.28
2022-11-29 00:00:00,271.88,4844.25,1240.25,0.0,179.0,3807.75,13169.5,14485.5,9407.75,243.0,920.0,6599.75,48257.75,0.0,6878.5,50253.75,78.20,260.00,81.79,124.28
2022-11-29 01:00:00,250.09,4862.75,1273.75,0.0,176.5,3847.75,13028.25,14559.75,9483.5,204.5,918.25,6070.0,46661.0,0.0,6651.5,48288.75,78.20,260.00,81.79,124.28
2022-11-29 02:00:00,228.17,4874.5,1287.0,0.0,172.0,3847.75,12900.75,14535.5,8909.5,201.5,904.25,5746.25,45967.25,0.0,6430.5,48213.0,78.20,260.00,81.79,124.28
2022-11-29 03:00:00,226.24,4830.25,1286.75,0.0,172.0,3846.25,12892.25,14612.25,8949.5,160.0,899.25,5580.0,46302.25,0.0,6207.0,48667.5,78.20,260.00,81.79,124.28
2022-11-29 04:00:00,235.17,4811.75,1301.75,0.0,172.0,3846.5,12926.25,14612.5,9121.25,155.75,897.0,5264.75,47413.25,0.0,6020.25,50125.0,78.20,260.00,81.79,124.28
2022-11-29 05:00:00,271.89,4782.25,1346.0,0.0,172.0,3844.25,12959.25,14653.25,11196.75,154.5,894.5,4988.75,50466.0,0.0,5902.25,53739.5,78.20,260.00,81.79,124.28
2022-11-29 06:00:00,303.99,4789.5,1482.5,0.0,178.5,3838.25,13354.0,14624.5,13970.75,248.0,962.25,4855.0,57852.0,0.0,5823.5,60226.5,78.20,260.00,81.79,124.28
2022-11-29 07:00:00,396.22,4816.0,1509.0,5.0,188.0,3839.75,14327.0,14642.0,15303.25,977.75,1091.25,4665.0,63265.0,15.5,5723.75,65310.5,78.20,260.00,81.79,124.28
2022-11-29 08:00:00,444.92,4813.75,1445.25,275.0,189.0,3842.75,14787.5,14718.5,15499.5,2304.25,1110.25,4515.0,65883.75,283.5,5593.0,68235.25,78.20,260.00,81.79,124.28
2022-11-29 09:00:00,445.32,4806.25,1404.5,1341.5,189.0,3843.75,15335.0,14891.0,15646.25,1555.75,1283.0,4331.75,66763.75,1046.0,5227.0,69006.75,78.20,260.00,81.79,124.28
2022-11-29 10:00:00,445.91,4810.5,1364.0,2521.75,189.0,3844.0,15539.25,14870.5,15576.25,929.0,1497.25,3789.0,67596.0,2099.75,4571.0,69783.0,78.20,260.00,81.79,124.28
2022-11-29 11:00:00,435.6,4818.0,1477.0,3195.75,189.75,3841.5,15605.0,14936.75,15789.25,1432.75,1344.75,3397.5,68180.0,2858.25,3873.5,70462.75,78.20,260.00,81.79,124.28
2022-11-29 12:00:00,418.05,4827.0,1402.5,3117.75,189.25,3843.0,15579.5,14916.0,15374.0,1695.25,1248.75,3192.75,68200.5,2860.25,3387.5,70214.25,78.20,260.00,81.79,124.28
2022-11-29 13:00:00,424.26,4831.0,1278.75,2480.75,183.0,3842.0,15568.5,14893.25,15366.5,1831.75,1381.75,3103.75,67624.0,2244.75,3288.5,69087.75,78.20,260.00,81.79,124.28
2022-11-29 14:00:00,446.38,4846.75,1247.0,1467.25,179.0,3841.0,15538.5,14818.5,15564.25,2162.5,1410.25,3154.75,66314.5,1323.25,3401.0,67909.5,78.20,260.00,81.79,124.28
2022-11-29 15:00:00,450.7,4882.25,1300.75,456.0,178.0,3840.5,15547.0,14861.75,15626.25,2289.5,1167.0,3555.5,65734.75,492.5,3799.25,66829.5,78.20,260.00,81.79,124.28
2022-11-29 16:00:00,460.04,4901.5,1366.0,16.75,186.5,3839.75,15595.5,14894.75,16027.75,3521.75,1097.5,3999.5,66134.75,72.5,4369.0,67612.5,78.20,260.00,81.79,124.28
2022-11-29 17:00:00,501.1,4900.25,1388.5,0.0,190.0,3840.5,15567.25,14883.25,16216.75,5574.0,1165.5,4284.5,67638.25,0.0,4768.0,69225.75,78.20,260.00,81.79,124.28
2022-11-29 18:00:00,486.86,4917.5,1377.5,0.0,190.25,3842.25,15586.5,14933.25,15896.75,6185.0,1140.0,4278.25,67491.25,0.0,4854.5,69090.0,78.20,260.00,81.79,124.28
2022-11-29 19:00:00,463.82,4914.5,1321.25,0.0,190.0,3843.5,15604.5,14938.5,15671.0,5114.5,1098.25,4051.75,65572.5,0.0,4626.0,67346.25,78.20,260.00,81.79,124.28
2022-11-29 20:00:00,400.0,4906.75,1316.0,0.0,190.0,3844.5,15537.0,14865.0,15394.75,2101.0,1049.5,3677.0,61809.25,0.0,4300.0,64533.5,78.20,260.00,81.79,124.28
2022-11-29 21:00:00,334.9,4897.25,1348.5,0.0,190.0,3843.0,15123.25,14706.75,14429.25,973.5,944.25,3407.5,58361.25,0.0,3962.5,61629.0,78.20,260.00,81.79,124.28
2022-11-29 22:00:00,297.66,4883.25,1276.75,0.0,179.75,3841.25,14650.5,14339.5,13421.75,455.25,924.25,3218.25,54658.0,0.0,3682.0,58823.0,78.20,260.00,81.79,124.28
2022-11-29 23:00:00,280.25,4883.75,1283.25,0.0,178.0,3840.75,14547.25,14219.75,13172.75,504.25,907.0,3236.5,51541.0,0.0,3531.75,55952.75,78.20,260.00,81.79,124.28
2022-11-30 00:00:00,288.45,4852.25,1324.75,0.0,173.25,3842.5,14513.75,14263.25,12017.0,309.75,1112.5,3161.5,50630.25,0.0,3217.75,50568.0,80.55,279.00,85.20,139.88
2022-11-30 01:00:00,279.18,4846.0,1359.75,0.0,173.0,3842.0,14536.5,14304.0,11576.25,189.0,1111.25,3017.75,49093.75,0.0,3271.5,48609.75,80.55,279.00,85.20,139.88
2022-11-30 02:00:00,264.27,4845.0,1354.0,0.0,173.0,3841.5,14527.25,14506.75,10649.25,172.0,1107.75,3029.0,48471.0,0.0,3285.25,48302.0,80.55,279.00,85.20,139.88
2022-11-30 03:00:00,260.79,4835.5,1429.0,0.0,173.0,3841.25,14531.5,14512.0,10242.25,195.25,1113.5,3154.0,48740.25,0.0,3281.0,48679.5,80.55,279.00,85.20,139.88
2022-11-30 04:00:00,267.63,4811.0,1495.5,0.0,178.0,3841.25,14523.5,14575.0,10035.25,196.0,1118.0,3561.5,50199.25,0.0,3307.5,49870.25,80.55,279.00,85.20,139.88
2022-11-30 05:00:00,290.0,4791.25,1402.25,0.0,178.0,3841.0,14530.5,14576.75,12129.75,159.25,1092.75,3881.5,53602.25,0.0,3389.25,53228.5,80.55,279.00,85.20,139.88
2022-11-30 06:00:00,332.28,4785.75,1496.75,0.0,178.75,3835.75,14595.25,14662.0,14664.5,620.25,1142.75,4031.25,60472.0,0.0,3513.75,59254.5,80.55,279.00,85.20,139.88
2022-11-30 07:00:00,434.43,4817.0,1568.75,4.5,186.5,3833.75,15422.75,14585.75,15942.25,1389.25,1290.25,4114.0,64414.5,17.75,3623.75,63696.5,80.55,279.00,85.20,139.88
2022-11-30 08:00:00,478.1,4838.0,1536.75,434.75,190.0,3839.25,15687.25,14899.5,16225.0,4455.25,1219.5,4123.5,67092.25,419.75,3686.5,66440.0,80.55,279.00,85.20,139.88
2022-11-30 09:00:00,478.6,4808.0,1482.5,1739.0,190.0,3839.75,15792.75,15035.25,16689.5,2207.0,1418.75,3732.5,67865.0,1656.5,3484.75,66979.75,80.55,279.00,85.20,139.88
2022-11-30 10:00:00,474.71,4790.75,1522.75,3110.75,190.0,3837.75,15708.0,15228.75,17106.5,1665.75,1534.5,3251.25,68508.25,3185.0,3002.25,68083.75,80.55,279.00,85.20,139.88
2022-11-30 11:00:00,482.52,4836.5,1573.25,3752.75,190.0,3837.0,15667.0,15308.5,17386.75,2157.0,1369.0,2939.25,69023.25,4171.25,2451.75,68992.25,80.55,279.00,85.20,139.88
2022-11-30 12:00:00,449.99,4851.75,1460.5,3628.75,190.0,3837.0,15538.75,15290.75,17503.75,1259.0,1305.75,2879.25,69137.75,4282.0,2111.5,68778.0,80.55,279.00,85.20,139.88
2022-11-30 13:00:00,450.47,4865.75,1510.0,2884.5,189.75,3836.5,15483.75,15454.0,17541.5,1299.25,1236.25,2956.75,68676.0,3542.25,2073.5,67624.25,80.55,279.00,85.20,139.88
2022-11-30 14:00:00,464.24,4880.25,1598.75,1589.75,191.0,3835.5,15469.5,15688.75,17364.5,2557.75,1232.5,3193.5,67654.25,2158.25,2249.0,66365.25,80.55,279.00,85.20,139.88
2022-11-30 15:00:00,458.76,4914.25,1440.5,404.75,192.0,3835.75,15444.0,15819.0,17454.0,2239.0,1240.25,3796.25,67286.0,718.5,2715.75,65435.75,80.55,279.00,85.20,139.88
2022-11-30 16:00:00,478.4,4933.25,1415.5,6.0,191.5,3837.0,15472.5,15830.75,17618.0,2792.75,1248.75,4375.5,68302.5,88.5,3431.25,65794.0,80.55,279.00,85.20,139.88
2022-11-30 17:00:00,503.55,4923.5,1442.75,0.0,191.0,3836.5,15419.0,15845.0,17389.5,4654.0,1251.5,4695.5,69013.25,0.0,4074.0,66927.0,80.55,279.00,85.20,139.88
2022-11-30 18:00:00,495.2,4930.5,1450.25,0.0,191.25,3837.0,15423.75,15801.0,17007.25,4698.25,1245.5,4711.5,68238.5,0.0,4407.5,66919.5,80.55,279.00,85.20,139.88
2022-11-30 19:00:00,465.14,4920.5,1398.25,0.0,191.5,3838.5,15445.25,15838.5,16952.5,2895.0,1244.5,4545.5,65942.25,0.0,4428.0,65516.0,80.55,279.00,85.20,139.88
2022-11-30 20:00:00,413.9,4904.75,1396.75,0.0,191.0,3839.25,15473.25,15823.5,14948.75,2047.0,1147.75,4468.5,62891.5,0.0,4234.25,62440.5,80.55,279.00,85.20,139.88
2022-11-30 21:00:00,344.2,4895.0,1365.25,0.0,158.75,3836.5,14593.0,15707.25,13860.5,579.75,1011.75,4510.75,60539.25,0.0,3948.25,59320.25,80.55,279.00,85.20,139.88
2022-11-30 22:00:00,316.86,4892.5,1329.0,0.0,133.0,3838.0,14528.5,15409.25,12828.0,389.75,957.75,4431.75,58018.25,0.0,3634.75,56527.5,80.55,279.00,85.20,139.88
2022-11-30 23:00:00,277.18,4881.5,1320.0,0.0,133.0,3838.25,14551.0,15159.0,11770.0,239.25,950.0,4148.25,54039.25,0.0,3339.25,53940.0,80.55,279.00,85.20,139.88
2022-12-01 00:00:00,292.06,4813.25,1360.0,0.0,132.0,3746.0,14452.75,15122.5,10858.25,197.5,1061.75,3831.0,51353.5,0.0,3793.25,51889.25,81.22,266.0,85.18,136.75
2022-12-01 01:00:00,291.43,4820.5,1347.25,0.0,142.5,3650.0,14465.5,15029.75,9435.0,197.25,1082.25,3797.0,49937.0,0.0,3786.75,50130.25,81.22,266.0,85.18,136.75
2022-12-01 02:00:00,284.76,4807.5,1396.5,0.0,153.0,3649.5,14462.0,14936.75,9080.5,210.25,1098.25,3729.0,48751.25,0.0,3818.5,49667.5,81.22,266.0,85.18,136.75
2022-12-01 03:00:00,274.8,4790.75,1405.5,0.0,153.0,3647.25,14447.25,14935.75,9061.75,239.75,1094.0,3965.5,49209.0,0.0,3873.0,50163.25,81.22,266.0,85.18,136.75
2022-12-01 04:00:00,271.91,4733.25,1335.75,0.0,155.75,3645.5,14583.75,15020.5,9234.75,251.5,1100.25,4123.5,50298.75,0.0,4022.0,51820.25,81.22,266.0,85.18,136.75
2022-12-01 05:00:00,283.49,4701.0,1291.75,0.0,164.0,3644.0,14713.5,15178.0,10952.5,254.0,1129.75,4344.75,53945.0,0.0,4220.75,55269.0,81.22,266.0,85.18,136.75
2022-12-01 06:00:00,353.18,4722.0,1288.75,0.0,178.75,3644.5,14808.75,15223.25,13895.0,626.25,1213.25,4617.0,60898.0,0.0,4388.0,61527.75,81.22,266.0,85.18,136.75
2022-12-01 07:00:00,450.84,4756.75,1396.0,3.75,189.0,3682.5,15691.75,15319.0,15646.0,1863.5,1334.5,4746.25,65520.5,19.5,4510.75,65958.75,81.22,266.0,85.18,136.75
2022-12-01 08:00:00,463.55,4775.5,1363.0,338.5,189.25,3728.5,15745.75,15357.25,16563.5,2006.5,1544.5,4810.5,67951.75,590.75,4525.25,68556.25,81.22,266.0,85.18,136.75
2022-12-01 09:00:00,462.15,4786.75,1318.5,1485.25,189.25,3639.25,15774.25,15439.75,17037.5,2493.0,1534.0,4442.0,68751.25,2208.75,4291.25,68991.0,81.22,266.0,85.18,136.75
2022-12-01 10:00:00,453.07,4717.25,1319.25,2804.0,189.25,3641.25,15598.25,15593.75,17091.25,2741.75,1378.5,3884.25,69216.75,4162.75,3815.0,70373.5,81.22,266.0,85.18,136.75
2022-12-01 11:00:00,446.43,4666.5,1281.5,3458.75,189.75,3654.5,15611.25,15647.5,17226.25,2230.5,1369.0,3343.25,69594.0,5350.25,3458.0,71415.75,81.22,266.0,85.18,136.75
2022-12-01 12:00:00,437.88,4676.0,1318.5,3334.5,189.25,3800.0,15732.75,15412.25,16852.0,2222.0,1370.25,3355.0,69513.5,5425.0,3327.0,71352.5,81.22,266.0,85.18,136.75
2022-12-01 13:00:00,446.54,4772.0,1532.5,2649.5,190.5,3829.25,15766.0,15403.75,16721.5,2583.5,1363.25,3536.25,69172.25,4432.75,3448.75,70342.25,81.22,266.0,85.18,136.75
2022-12-01 14:00:00,464.07,4783.75,1413.75,1555.5,191.0,3829.25,15747.25,15390.25,16481.5,2869.5,1358.0,3768.25,68294.25,2667.75,3780.5,69377.5,81.22,266.0,85.18,136.75
2022-12-01 15:00:00,463.1,4788.0,1394.0,462.25,190.25,3828.75,15851.25,15372.5,16519.75,3384.5,1360.0,4175.5,67950.25,918.25,4387.5,68554.25,81.22,266.0,85.18,136.75
2022-12-01 16:00:00,458.04,4799.25,1415.5,10.25,191.0,3827.75,15868.75,15373.0,17069.75,4781.0,1367.0,4434.5,68229.5,99.0,5297.75,68769.0,81.22,266.0,85.18,136.75
2022-12-01 17:00:00,484.07,4821.5,1315.0,0.0,191.0,3827.5,15815.5,15322.5,17169.5,6986.25,1370.5,4798.75,69421.25,0.0,6131.5,70377.25,81.22,266.0,85.18,136.75
2022-12-01 18:00:00,469.79,4852.25,1351.75,0.0,190.25,3826.0,15805.25,14999.75,17146.25,5125.75,1363.5,5034.75,68892.25,0.0,6605.75,69886.0,81.22,266.0,85.18,136.75
2022-12-01 19:00:00,457.89,4856.75,1304.75,0.0,191.0,3827.25,15784.0,14841.25,17132.75,2450.75,1351.0,4915.25,67561.5,0.0,6696.0,67745.75,81.22,266.0,85.18,136.75
2022-12-01 20:00:00,430.8,4833.75,1284.5,0.0,190.75,3828.0,15633.5,14466.5,16498.5,558.5,1352.25,4960.75,63578.5,0.0,6492.25,64197.75,81.22,266.0,85.18,136.75
2022-12-01 21:00:00,379.49,4814.0,1326.0,0.0,189.75,3828.0,14831.0,14244.25,14642.5,451.5,1299.5,4937.5,60718.0,0.0,6211.25,61274.75,81.22,266.0,85.18,136.75
2022-12-01 22:00:00,340.63,4796.25,1229.75,0.0,188.0,3828.25,14746.0,14207.5,13681.5,352.25,1189.25,4787.5,58427.5,0.0,5935.5,58532.75,81.22,266.0,85.18,136.75
2022-12-01 23:00:00,304.55,4791.0,1225.0,0.0,184.25,3824.0,14715.0,14362.5,12546.0,286.25,1167.25,4916.5,55037.75,0.0,5729.5,55534.0,81.22,266.0,85.18,136.75
2022-12-02 00:00:00,306.33,4761.5,1193.75,0.0,179.25,3752.25,14830.25,14620.25,11841.25,202.75,1150.5,4950.25,51575.0,0.0,4918.25,52558.75,79.98,267.00,88.35,136.75
2022-12-02 01:00:00,294.19,4795.5,1179.75,0.0,179.5,3690.0,14880.25,14600.75,10791.25,172.5,1150.25,5244.0,50366.75,0.0,5181.5,50741.0,79.98,267.00,88.35,136.75
2022-12-02 02:00:00,299.1,4813.0,1199.25,0.0,179.5,3637.25,14675.25,14600.0,10325.75,187.75,1131.25,5726.25,49413.5,0.0,5524.5,50398.25,79.98,267.00,88.35,136.75
2022-12-02 03:00:00,298.97,4797.5,1240.0,0.0,179.0,3640.0,14326.75,14528.25,10303.75,227.75,1128.75,6303.75,49736.0,0.0,5880.5,50959.0,79.98,267.00,88.35,136.75
2022-12-02 04:00:00,300.72,4786.5,1237.25,0.0,182.75,3681.25,14192.5,14475.5,10974.25,167.5,1139.0,6814.5,50894.25,0.0,6305.0,52659.5,79.98,267.00,88.35,136.75
2022-12-02 05:00:00,313.82,4776.5,1300.5,0.0,188.75,3687.75,14203.25,14290.5,11203.75,218.5,1147.75,7682.75,53633.0,0.0,6864.75,55723.5,79.98,267.00,88.35,136.75
2022-12-02 06:00:00,361.55,4773.75,1296.0,0.0,189.0,3808.75,14317.0,14295.25,12834.25,551.0,1208.25,8888.5,60283.0,0.0,7594.0,61601.5,79.98,267.00,88.35,136.75
2022-12-02 07:00:00,413.6,4795.75,1317.0,2.0,189.0,3821.75,14823.25,14212.75,13745.0,2064.5,1323.5,9976.25,65606.25,11.25,8366.25,66192.5,79.98,267.00,88.35,136.75
2022-12-02 08:00:00,442.66,4815.25,1458.75,93.5,189.0,3821.25,14841.25,14205.5,13898.0,5469.5,1328.25,11158.5,68580.5,273.0,9160.75,69158.25,79.98,267.00,88.35,136.75
2022-12-02 09:00:00,433.19,4803.5,1374.75,536.75,189.0,3821.25,14865.25,14319.5,13949.75,5561.75,1329.75,11252.25,68980.0,1098.5,9769.0,69725.5,79.98,267.00,88.35,136.75
2022-12-02 10:00:00,427.34,4800.75,1535.0,1198.75,189.0,3821.5,14862.75,14012.25,14041.5,4656.25,1341.75,11560.25,69501.5,2180.5,10092.5,70865.5,79.98,267.00,88.35,136.75
2022-12-02 11:00:00,409.66,4795.5,1362.0,1679.5,189.0,3822.0,14849.75,14106.5,14082.75,3072.25,1359.75,12184.0,70090.25,2914.75,10476.75,71585.5,79.98,267.00,88.35,136.75
2022-12-02 12:00:00,403.96,4815.0,1327.0,1789.75,189.0,3823.0,14836.0,14230.5,14085.5,1085.0,1363.5,13226.75,70456.5,2980.75,11225.5,71401.5,79.98,267.00,88.35,136.75
2022-12-02 13:00:00,384.3,4833.75,1196.5,1552.5,189.75,3822.5,14845.5,14201.0,13777.0,410.25,1412.75,15020.25,69568.0,2407.25,12408.0,70312.0,79.98,267.00,88.35,136.75
2022-12-02 14:00:00,307.58,4841.75,1199.25,950.75,190.25,3823.0,14814.5,14104.25,13718.75,313.5,1320.0,15740.5,68290.0,1417.75,13503.25,69298.25,79.98,267.00,88.35,136.75
2022-12-02 15:00:00,288.0,4871.0,1188.5,298.25,189.5,3822.25,14797.25,14176.25,13962.25,160.75,1322.5,16441.0,67524.5,502.5,14725.5,68743.75,79.98,267.00,88.35,136.75
2022-12-02 16:00:00,281.82,4891.5,1311.5,8.0,190.0,3756.5,14998.5,14221.0,14198.5,554.0,1420.25,17386.5,68586.0,61.75,16135.5,68954.0,79.98,267.00,88.35,136.75
2022-12-02 17:00:00,379.14,4911.5,1241.5,0.0,190.0,3661.5,14905.75,14700.25,15204.75,1070.0,1520.75,17819.0,68957.0,0.0,17213.0,69837.0,79.98,267.00,88.35,136.75
2022-12-02 18:00:00,334.02,4907.5,1215.0,0.0,190.0,3711.5,14718.0,15073.75,15425.25,465.5,1417.0,17880.25,68465.5,0.0,17864.75,69223.0,79.98,267.00,88.35,136.75
2022-12-02 19:00:00,340.04,4919.25,1206.25,0.0,190.0,3796.75,14326.5,15045.0,14253.75,341.0,1215.0,17086.0,66135.0,0.0,18143.0,66637.0,79.98,267.00,88.35,136.75
2022-12-02 20:00:00,252.46,4912.0,1156.0,0.0,190.0,3817.75,13697.75,14869.75,10624.25,42.75,1173.75,16977.5,63278.0,0.0,17954.5,62963.5,79.98,267.00,88.35,136.75
2022-12-02 21:00:00,333.53,4896.75,1194.5,0.0,190.0,3823.25,13113.5,14885.75,10466.5,157.25,1158.25,16591.25,60198.5,0.0,17645.25,60186.0,79.98,267.00,88.35,136.75
2022-12-02 22:00:00,278.62,4888.25,1159.75,0.0,189.5,3782.75,13039.0,14743.0,9688.25,217.25,1162.25,16611.75,57179.75,0.0,17080.75,57669.0,79.98,267.00,88.35,136.75
2022-12-02 23:00:00,256.24,4874.75,1128.0,0.0,186.0,3711.25,12383.5,14489.0,8683.5,62.75,1166.75,16682.25,54483.75,0.0,16607.5,54737.75,79.98,267.00,88.35,136.75
2022-12-03 00:00:00,238.15,4854.0,1142.5,0.0,186.0,3706.5,11594.25,13531.0,7853.25,33.5,1150.75,16886.0,52351.0,0.0,16677.5,50330.75,79.98,267.00,88.35,136.75
2022-12-03 01:00:00,235.6,4845.75,1149.0,0.0,186.0,3701.25,11583.25,13074.5,7743.75,54.25,1143.75,16921.5,49621.0,0.0,16132.75,48424.5,79.98,267.00,88.35,136.75
2022-12-03 02:00:00,231.77,4850.75,1150.75,0.0,186.0,3690.5,11524.75,12849.25,7782.75,177.0,1143.75,16937.75,48627.5,0.0,15763.0,47812.0,79.98,267.00,88.35,136.75
2022-12-03 03:00:00,223.94,4842.25,1118.25,0.0,185.0,3704.75,11573.75,12814.25,7650.0,177.0,1133.0,16082.5,48475.5,0.0,15318.5,48037.0,79.98,267.00,88.35,136.75
2022-12-03 04:00:00,230.64,4822.25,1117.5,0.0,185.0,3702.75,11559.5,12824.75,7752.0,160.25,1127.25,15231.5,48051.5,0.0,14849.25,48623.0,79.98,267.00,88.35,136.75
2022-12-03 05:00:00,245.0,4804.0,1116.75,0.0,185.0,3705.75,11665.75,12881.75,8072.0,312.0,1129.25,14390.5,48206.5,0.0,14335.75,49114.5,79.98,267.00,88.35,136.75
2022-12-03 06:00:00,252.06,4797.0,1097.0,0.0,185.0,3680.75,11968.5,12881.25,8865.75,215.25,1109.5,13705.5,48939.5,0.0,13849.75,49729.75,79.98,267.00,88.35,136.75
2022-12-03 07:00:00,253.05,4805.25,1076.5,2.0,185.0,3598.5,12682.0,13117.25,9632.5,580.0,1106.0,12894.5,50934.0,18.0,13271.75,51598.25,79.98,267.00,88.35,136.75
