,price_real,biomasse_mwh,wasserkraft_mwh,photovoltaik_mwh_real,sonstige_ee_mwh,kernenergie_mwh,braunkohle_mwh,steinkohle_mwh,erdgas_mwh,pumpspeicher_mwh,sonstige_konv_mwh,wind_sum_mwh_real,netzlast_mwh_real,photovoltaik_mwh_forec,wind_sum_mwh_forec,netzlast_mwh_forec,oil,kohle,co2,gas_6am
2022-12-13 01:00:00,288.11,4861.25,1093.25,0.0,180.0,3740.0,14346.75,14016.0,12224.75,257.0,1156.5,5967.25,54146.25,0.0,6021.5,50101.25,NaN,NaN,NaN,NaN
2022-12-13 02:00:00,285.28,4807.75,1091.0,0.0,180.0,3738.0,14424.25,13930.25,12644.0,168.75,1156.75,5998.25,53361.0,0.0,6025.0,49871.25,NaN,NaN,NaN,NaN
2022-12-13 03:00:00,276.98,4759.25,1095.5,0.0,180.0,3734.25,14765.0,13762.25,11155.75,158.5,1151.0,6160.5,53474.5,0.0,6064.5,50414.5,NaN,NaN,NaN,NaN
2022-12-13 04:00:00,282.3,4729.0,1101.25,0.0,181.0,3737.0,14785.25,13897.5,10931.0,157.5,1126.75,6231.75,54150.5,0.0,6201.75,51706.5,NaN,NaN,NaN,NaN
2022-12-13 05:00:00,316.07,4714.0,1090.25,0.0,187.0,3736.5,15019.5,14331.5,13006.75,187.5,1137.25,6311.75,57044.0,0.0,6381.25,54822.25,NaN,NaN,NaN,NaN
2022-12-13 06:00:00,368.9,4703.5,1249.0,0.0,187.0,3735.5,15148.75,14829.0,16114.25,876.25,1195.75,6310.5,62475.0,0.0,6485.0,60583.5,NaN,NaN,NaN,NaN
2022-12-13 07:00:00,499.7,4711.25,1346.0,0.75,187.0,3733.5,15824.75,14866.25,17757.0,3892.5,1292.5,6603.25,67566.0,5.5,6417.0,65582.0,NaN,NaN,NaN,NaN
2022-12-13 08:00:00,571.76,4727.0,1436.5,350.75,187.0,3734.75,15896.0,14839.5,17999.0,6209.0,1329.75,6950.5,70549.5,860.75,6307.25,68644.5,NaN,NaN,NaN,NaN
2022-12-13 09:00:00,553.29,4749.5,1410.25,2221.5,187.0,3735.0,15891.0,14669.25,18003.75,5768.0,1373.75,6721.0,71709.25,3997.75,6116.5,69303.0,NaN,NaN,NaN,NaN
2022-12-13 10:00:00,518.08,4812.25,1318.75,4910.5,187.0,3734.0,15682.0,14356.75,18009.75,2715.5,1381.25,6470.25,71662.75,7688.5,5639.25,70786.5,NaN,NaN,NaN,NaN
2022-12-13 11:00:00,505.16,4900.25,1298.0,7170.0,187.0,3731.75,15670.5,14668.75,18420.75,1600.25,1400.0,5894.75,70985.0,10497.25,4890.25,72130.5,NaN,NaN,NaN,NaN
2022-12-13 12:00:00,482.78,4978.75,1164.5,7817.0,187.0,3729.5,15679.0,14892.75,18867.75,1223.5,1414.5,5262.0,69908.75,10993.75,4478.75,72133.25,NaN,NaN,NaN,NaN
2022-12-13 13:00:00,506.03,5017.75,1099.25,6497.0,187.0,3727.25,15653.25,15017.75,18841.5,985.75,1372.25,5405.75,69548.75,9200.5,4361.25,71089.0,NaN,NaN,NaN,NaN
2022-12-13 14:00:00,552.71,5003.0,1252.5,3688.5,187.0,3723.75,15891.25,15033.0,18017.5,1429.25,1309.25,6056.5,68670.0,5769.25,4572.25,69980.0,NaN,NaN,NaN,NaN
2022-12-13 15:00:00,570.25,4955.5,1333.5,933.0,187.0,3720.25,15918.25,14616.0,18067.5,3619.75,1315.0,8070.75,68562.5,2045.25,5416.25,69134.75,NaN,NaN,NaN,NaN
2022-12-13 16:00:00,590.0,4912.75,1454.25,28.75,187.0,3723.25,15927.25,14372.5,18050.25,4110.75,1409.75,10224.5,69829.25,113.75,6967.5,69452.25,NaN,NaN,NaN,NaN
2022-12-13 17:00:00,665.01,4890.75,1287.5,0.0,187.0,3725.75,15907.75,14409.5,18015.0,5075.75,1492.75,12414.75,71743.0,0.0,8589.75,70772.5,NaN,NaN,NaN,NaN
2022-12-13 18:00:00,595.94,4911.0,1263.0,0.0,187.0,3724.5,15885.75,14391.75,18039.5,5431.5,1433.75,14538.25,71545.25,0.0,10030.75,70312.75,NaN,NaN,NaN,NaN
2022-12-13 19:00:00,522.58,4977.0,1188.25,0.0,187.0,3723.0,16029.75,14344.25,17238.75,3453.0,1351.75,15423.0,70092.0,0.0,11360.5,67950.5,NaN,NaN,NaN,NaN
2022-12-13 20:00:00,452.47,5040.5,1224.5,0.0,187.0,3723.0,15389.0,14308.75,15646.5,2360.75,1258.5,16316.5,66611.75,0.0,12233.75,64216.0,NaN,NaN,NaN,NaN
2022-12-13 21:00:00,353.79,5067.25,1205.25,0.0,187.0,3723.0,15078.0,14300.0,13203.25,173.25,1176.0,17520.25,64263.5,0.0,12864.75,61492.75,NaN,NaN,NaN,NaN
2022-12-13 22:00:00,321.03,5070.75,1183.25,0.0,187.0,3724.5,15080.5,14312.75,11531.5,110.25,1170.0,17254.25,61513.5,0.0,13252.5,59060.5,NaN,NaN,NaN,NaN
2022-12-13 23:00:00,283.08,5021.5,1209.75,0.0,186.75,3724.75,15070.25,13999.5,10510.25,204.0,1178.0,17181.75,58638.75,0.0,13494.5,56150.75,NaN,NaN,NaN,NaN
2022-12-14 00:00:00,274.82,4943.5,1200.5,0.0,186.5,3725.5,14963.25,13553.5,9927.75,331.5,1133.0,16828.0,56314.75,0.0,14351.5,53305.0,NaN,NaN,NaN,NaN
2022-12-14 01:00:00,270.47,4853.0,1159.75,0.0,187.0,3726.25,14851.25,13444.5,9363.25,166.0,1132.0,16311.5,54756.25,0.0,13798.5,51296.25,NaN,NaN,NaN,NaN
2022-12-14 02:00:00,268.69,4794.5,1179.0,0.0,187.0,3725.5,14851.5,13279.5,9254.0,163.5,1132.25,15643.75,53089.25,0.0,13299.75,51080.25,NaN,NaN,NaN,NaN
2022-12-14 03:00:00,278.2,4751.5,1224.25,0.0,183.75,3725.5,14919.0,13109.75,8554.75,164.5,1118.5,15475.25,53612.25,0.0,12710.5,51571.75,NaN,NaN,NaN,NaN
2022-12-14 04:00:00,280.21,4734.5,1189.25,0.0,187.0,3718.25,14811.75,13171.25,8571.5,172.25,1116.0,14543.75,53975.5,0.0,12085.5,52989.5,NaN,NaN,NaN,NaN
2022-12-14 05:00:00,311.11,4708.25,1171.0,0.0,187.0,3717.0,15001.0,13747.25,10114.25,328.25,1101.75,13515.5,56420.25,0.0,11434.0,56097.25,NaN,NaN,NaN,NaN
2022-12-14 06:00:00,368.82,4704.5,1181.75,0.0,187.0,3716.0,15225.25,14075.75,15162.0,566.75,1108.5,12283.25,62150.75,0.0,10861.5,61659.0,NaN,NaN,NaN,NaN
2022-12-14 07:00:00,494.97,4717.25,1181.0,0.0,187.0,3715.5,16085.0,14354.25,17273.0,1446.0,1244.75,11727.0,67139.5,6.0,10036.25,65889.0,NaN,NaN,NaN,NaN
2022-12-14 08:00:00,539.99,4745.0,1217.75,148.5,187.0,3724.0,16162.75,14387.5,17603.25,3314.25,1492.25,11176.75,70391.0,365.0,9228.5,68770.0,NaN,NaN,NaN,NaN
2022-12-14 09:00:00,569.72,4790.5,1383.75,947.25,187.0,3723.25,15745.75,14259.0,17596.25,5483.25,1667.25,10094.5,71606.0,1771.25,8488.25,69322.5,NaN,NaN,NaN,NaN
2022-12-14 10:00:00,565.18,4880.75,1309.5,2160.0,186.25,3720.25,15726.5,14191.5,17887.5,5009.0,1722.25,8490.0,72496.25,3451.5,7438.0,70551.75,NaN,NaN,NaN,NaN
2022-12-14 11:00:00,568.01,4963.75,1321.5,3223.5,156.25,3718.5,15659.75,14085.25,17612.25,4160.75,1658.0,7257.0,72126.75,4682.75,6050.25,71496.75,NaN,NaN,NaN,NaN
2022-12-14 12:00:00,526.07,5002.0,1330.75,3526.5,140.25,3713.0,15692.25,14133.25,17456.75,1816.75,1625.0,5267.0,71590.25,4947.25,5035.75,71481.75,NaN,NaN,NaN,NaN
2022-12-14 13:00:00,515.48,3775.0,1010.75,3159.75,102.0,3710.5,12064.0,10691.0,13172.5,2082.25,1232.25,4556.25,53068.25,4205.5,4573.25,70194.75,NaN,NaN,NaN,NaN
2022-12-14 14:00:00,514.95,5020.75,1279.5,1929.5,148.5,3713.75,16160.0,14241.75,17879.25,2957.0,1465.25,4205.0,69836.0,2649.0,4307.25,69124.75,NaN,NaN,NaN,NaN
2022-12-14 15:00:00,528.53,4988.25,1297.75,521.5,149.0,3713.75,16257.25,14221.0,17538.75,2747.0,1298.5,5101.75,69864.25,951.0,4383.75,68571.75,NaN,NaN,NaN,NaN
2022-12-14 16:00:00,545.0,4963.75,1384.25,10.5,149.0,3715.5,16179.25,14107.5,17617.75,4024.0,1399.0,5671.25,70915.75,86.0,4631.25,69187.75,NaN,NaN,NaN,NaN
2022-12-14 17:00:00,590.0,4944.75,1340.25,0.0,149.0,3715.75,16190.0,14207.0,17972.0,6907.75,1440.0,5686.0,72510.0,0.0,4994.5,70793.0,NaN,NaN,NaN,NaN
2022-12-14 18:00:00,557.0,4991.25,1356.5,0.0,149.0,3714.75,16188.25,14271.0,17955.75,7389.25,1396.0,5310.5,71766.25,0.0,5431.0,70319.5,NaN,NaN,NaN,NaN
2022-12-14 19:00:00,520.57,5038.75,1362.75,0.0,149.0,3715.25,16173.5,14225.5,17638.5,3723.5,1262.0,5882.0,70038.75,0.0,5821.0,68367.0,NaN,NaN,NaN,NaN
2022-12-14 20:00:00,487.9,5079.0,1271.5,0.0,149.0,3717.25,16091.75,13912.5,16351.5,2072.5,1232.75,6764.5,66836.5,0.0,6032.5,64595.25,NaN,NaN,NaN,NaN
2022-12-14 21:00:00,396.67,5112.75,1230.75,0.0,148.75,3718.5,15697.25,13889.25,15307.0,421.0,1089.0,8008.0,64076.75,0.0,5997.5,61742.5,NaN,NaN,NaN,NaN
2022-12-14 22:00:00,351.72,5110.5,1228.5,0.0,148.0,3718.25,15359.75,14019.0,14268.5,133.75,1087.75,8552.0,62279.75,0.0,6168.5,59394.25,NaN,NaN,NaN,NaN
2022-12-14 23:00:00,328.94,5054.25,1187.75,0.0,148.0,3716.5,14799.25,14069.5,13306.0,1.75,1075.25,9784.75,59260.0,0.0,6692.25,56766.75,NaN,NaN,NaN,NaN
2022-12-15 00:00:00,300.0,4978.75,1186.75,0.0,147.25,3710.0,13983.75,13642.75,11510.75,235.75,1082.25,10153.25,57100.25,0.0,8254.75,53572.0,NaN,NaN,NaN,NaN
2022-12-15 01:00:00,290.74,4889.0,1166.5,0.0,148.0,3711.25,13972.5,12980.75,10953.5,162.0,1084.75,10759.5,55072.75,0.0,8712.25,51398.75,NaN,NaN,NaN,NaN
2022-12-15 02:00:00,279.46,4847.25,1188.0,0.0,148.0,3718.5,14005.5,12852.5,10942.25,190.5,1080.25,10344.5,53593.5,0.0,9401.0,51146.25,NaN,NaN,NaN,NaN
2022-12-15 03:00:00,270.19,4791.5,1150.5,0.0,148.0,3717.0,13970.5,12529.25,10818.0,160.75,1068.75,10554.5,53886.25,0.0,10276.5,51527.25,NaN,NaN,NaN,NaN
2022-12-15 04:00:00,274.14,4768.0,1159.0,0.0,148.0,3715.5,14019.0,12581.25,10917.0,169.25,1066.75,10530.0,54301.75,0.0,11092.25,52746.0,NaN,NaN,NaN,NaN
2022-12-15 05:00:00,289.63,4755.5,1156.0,0.0,148.0,3714.0,14079.0,12590.5,11776.25,204.75,1054.5,11598.25,56609.75,0.0,11576.25,55705.0,NaN,NaN,NaN,NaN
2022-12-15 06:00:00,336.73,4729.75,1276.0,0.0,148.0,3711.5,14382.25,12874.25,14338.5,880.5,1055.25,11538.25,62453.25,0.0,12061.0,60970.75,NaN,NaN,NaN,NaN
2022-12-15 07:00:00,432.74,4742.0,1331.5,0.25,148.75,3714.5,15172.25,12975.75,15463.5,2232.75,1249.0,11421.75,66885.75,6.5,12258.75,66124.0,NaN,NaN,NaN,NaN
2022-12-15 08:00:00,490.03,4771.25,1396.25,222.25,149.0,3715.25,15265.25,12842.0,16467.5,5540.25,1427.25,11520.5,69726.75,467.25,12492.5,69180.25,NaN,NaN,NaN,NaN
2022-12-15 09:00:00,489.66,4805.5,1472.5,1573.5,149.0,3713.0,15179.25,12786.25,16927.0,5742.0,1531.25,10958.5,71942.25,2671.75,12611.25,69662.5,NaN,NaN,NaN,NaN
2022-12-15 10:00:00,474.55,4890.5,1486.75,2905.5,149.0,3711.75,15111.0,12623.5,17835.0,4819.5,1593.5,9668.75,72364.75,5379.75,12268.5,70953.75,NaN,NaN,NaN,NaN
2022-12-15 11:00:00,450.72,4962.75,1467.0,4190.75,149.0,3709.5,15173.25,12679.25,17537.5,3384.0,1617.5,8599.25,71510.25,7373.25,11377.0,71834.25,NaN,NaN,NaN,NaN
2022-12-15 12:00:00,406.56,5024.75,1200.0,4746.5,148.25,3707.75,15170.0,12712.5,18057.25,1581.5,1642.5,7496.0,70733.0,7910.5,10357.25,71529.0,NaN,NaN,NaN,NaN
2022-12-15 13:00:00,396.53,5038.75,1305.25,4098.75,148.0,3707.5,15193.5,12383.5,18820.0,1794.25,1557.5,6399.0,70028.75,6830.5,9819.0,70066.5,NaN,NaN,NaN,NaN
2022-12-15 14:00:00,455.05,5013.0,1508.5,2543.25,148.0,3704.75,15162.0,12423.75,18833.0,2545.0,1337.75,6014.25,68737.0,4400.25,9720.75,68961.5,NaN,NaN,NaN,NaN
2022-12-15 15:00:00,469.93,4977.75,1413.5,732.5,148.0,3703.0,15157.0,12404.75,18986.5,2602.5,1336.0,6965.75,68373.25,1544.75,10307.75,68549.75,NaN,NaN,NaN,NaN
2022-12-15 16:00:00,485.03,4956.75,1450.0,13.25,148.0,3703.25,15173.25,12414.75,19061.25,2491.0,1323.0,8857.75,70001.5,103.75,11402.5,69422.5,NaN,NaN,NaN,NaN
2022-12-15 17:00:00,500.0,4940.75,1394.25,0.0,148.0,3703.5,15185.25,12393.75,19212.5,3621.0,1327.25,10350.0,71397.5,0.0,12065.25,71409.25,NaN,NaN,NaN,NaN
2022-12-15 18:00:00,499.91,4976.25,1405.5,0.0,148.0,3703.5,15195.25,12207.0,19041.75,3241.25,1325.75,11927.25,70003.25,0.0,12257.5,71285.5,NaN,NaN,NaN,NaN
2022-12-15 19:00:00,485.53,5031.5,1351.75,0.0,148.0,3698.25,15200.25,12219.5,18265.5,1309.75,1277.5,13482.0,68623.25,0.0,12030.25,69101.75,NaN,NaN,NaN,NaN
2022-12-15 20:00:00,439.9,5068.75,1302.75,0.0,148.75,3692.5,15053.0,12283.5,18145.5,791.25,1231.0,13301.25,66075.5,0.0,11223.75,65221.5,NaN,NaN,NaN,NaN
2022-12-15 21:00:00,367.72,5110.5,1322.0,0.0,148.0,3691.25,14279.5,12379.25,17075.25,204.75,1120.0,12160.75,64417.0,0.0,10301.5,62256.5,NaN,NaN,NaN,NaN
2022-12-15 22:00:00,336.29,5107.75,1344.5,0.0,148.5,3692.5,14269.0,12492.25,15788.5,22.25,1043.75,10791.5,61965.75,0.0,9302.25,59868.75,NaN,NaN,NaN,NaN
2022-12-15 23:00:00,306.06,5060.25,1326.0,0.0,149.0,3690.5,14280.0,12490.0,14193.0,105.0,1057.0,10013.25,59043.5,0.0,8180.25,57296.5,NaN,NaN,NaN,NaN
2022-12-16 00:00:00,296.3,4999.5,1323.5,0.0,149.0,3693.0,14286.75,12185.25,12693.5,172.75,1068.75,9324.0,56137.75,0.0,7170.25,52855.25,NaN,NaN,NaN,NaN
2022-12-16 01:00:00,288.12,4922.0,1317.5,0.0,149.0,3691.0,14315.25,12037.25,11793.0,165.5,1064.0,8984.5,54404.0,0.0,6174.5,50710.25,NaN,NaN,NaN,NaN
2022-12-16 02:00:00,280.19,4877.75,1321.75,0.0,149.0,3690.25,14268.0,12241.5,11494.25,160.25,1056.0,8997.0,53190.5,0.0,5988.75,50246.75,NaN,NaN,NaN,NaN
2022-12-16 03:00:00,270.33,4837.5,1291.0,0.0,149.75,3695.75,14296.0,12331.0,11829.0,157.5,1065.0,9028.75,52816.0,0.0,5901.5,50717.5,NaN,NaN,NaN,NaN
2022-12-16 04:00:00,282.55,4812.25,1300.5,0.0,151.0,3697.0,14358.5,12157.25,11453.0,165.75,1062.5,8595.25,53542.0,0.0,5810.25,52424.75,NaN,NaN,NaN,NaN
2022-12-16 05:00:00,296.35,4783.75,1293.25,0.0,150.5,3697.0,14519.0,12403.5,13377.25,207.5,1056.0,7912.0,56101.5,0.0,5678.5,55507.0,NaN,NaN,NaN,NaN
2022-12-16 06:00:00,344.51,4771.5,1333.25,0.0,150.5,3696.0,14795.75,12766.0,16653.5,343.5,1065.5,7186.5,61757.5,0.0,5494.75,61378.0,NaN,NaN,NaN,NaN
2022-12-16 07:00:00,458.94,4807.0,1333.5,0.0,150.0,3694.25,15085.25,13057.75,17953.25,2447.25,1230.5,6622.75,66371.25,0.0,5143.25,66171.5,NaN,NaN,NaN,NaN
2022-12-16 08:00:00,543.49,4825.0,1428.0,93.25,150.0,3696.0,15183.75,13211.25,18972.25,6846.5,1322.25,5754.5,69315.75,342.25,4627.25,69375.5,NaN,NaN,NaN,NaN
2022-12-16 09:00:00,561.72,4874.75,1589.25,905.75,150.0,3700.0,15176.75,13344.75,19046.75,8327.0,1294.25,4755.0,70839.25,1917.25,4077.25,70193.5,NaN,NaN,NaN,NaN
2022-12-16 10:00:00,543.49,4962.75,1588.25,2218.5,150.0,3700.0,15179.75,13105.0,19084.0,8114.0,1266.75,3563.5,71240.0,3679.25,3280.5,71418.0,NaN,NaN,NaN,NaN
2022-12-16 11:00:00,540.83,5016.5,1316.25,3398.0,150.0,3702.25,15193.25,12910.5,19004.75,4795.25,1273.25,2424.0,70379.0,5047.5,2242.0,72091.75,NaN,NaN,NaN,NaN
2022-12-16 12:00:00,492.26,5066.75,1277.25,3880.0,150.0,3701.0,15275.5,12846.0,18961.0,1552.5,1265.0,1768.25,69188.5,5399.25,1504.75,71635.0,NaN,NaN,NaN,NaN
2022-12-16 13:00:00,469.12,5086.5,1261.5,3382.75,149.0,3695.25,15271.0,12763.25,18976.75,725.25,1265.75,1490.25,67933.5,4662.0,1238.75,70236.5,NaN,NaN,NaN,NaN
2022-12-16 14:00:00,465.8,5072.75,1242.25,2094.75,150.0,3696.0,15259.75,12790.75,19099.75,835.5,1257.75,1343.25,66843.25,3065.25,1247.5,68929.25,NaN,NaN,NaN,NaN
2022-12-16 15:00:00,465.14,5025.75,1312.5,624.5,150.0,3695.5,15209.0,12936.0,19137.5,1595.0,1266.0,1560.0,66573.5,1135.0,1548.75,68493.25,NaN,NaN,NaN,NaN
2022-12-16 16:00:00,478.55,4996.0,1384.5,23.25,150.0,3696.5,15267.0,13080.75,19190.25,3068.25,1305.75,1905.25,67376.5,78.0,2046.25,68903.0,NaN,NaN,NaN,NaN
2022-12-16 17:00:00,505.0,4978.25,1528.25,0.0,149.25,3696.75,15283.0,13181.25,19516.25,5441.75,1334.0,2214.0,68880.5,0.0,2398.5,70029.75,NaN,NaN,NaN,NaN
2022-12-16 18:00:00,490.17,5016.5,1381.0,0.0,149.0,3696.5,15275.75,13181.5,19563.5,3384.0,1297.0,2271.0,67943.0,0.0,2528.5,69866.5,NaN,NaN,NaN,NaN
2022-12-16 19:00:00,467.8,5049.0,1389.25,0.0,149.0,3697.5,15223.75,13140.25,18513.75,2748.75,1243.5,2198.0,66005.25,0.0,2547.0,67580.75,NaN,NaN,NaN,NaN
2022-12-16 20:00:00,401.93,5094.5,1299.75,0.0,149.75,3698.0,14833.5,13075.5,17354.75,1039.0,1094.5,2200.25,63175.5,0.0,2558.75,63767.75,NaN,NaN,NaN,NaN
2022-12-16 21:00:00,335.11,5118.25,1233.75,0.0,149.25,3698.5,14843.5,13055.5,15689.75,377.0,1079.5,2339.5,60691.25,0.0,2684.5,60634.75,NaN,NaN,NaN,NaN
2022-12-16 22:00:00,308.56,5105.75,1225.5,0.0,149.0,3698.25,14822.75,12974.25,15021.75,228.25,1063.5,2554.25,58737.0,0.0,2931.0,57967.5,NaN,NaN,NaN,NaN
2022-12-16 23:00:00,285.27,5071.0,1216.5,0.0,149.5,3698.75,14817.75,12979.0,12268.5,188.5,1063.75,3033.75,56050.0,0.0,3340.25,54961.5,NaN,NaN,NaN,NaN
2022-12-17 00:00:00,283.9,4970.25,1187.75,0.0,150.0,3688.25,14427.0,12627.0,10927.0,25.0,1056.0,3584.75,53725.25,0.0,2369.75,50464.75,NaN,NaN,NaN,NaN
2022-12-17 01:00:00,271.08,4883.0,1197.75,0.0,150.25,3686.75,14343.25,12420.75,10590.25,107.25,1052.0,4221.25,52117.25,0.0,2821.5,48015.5,NaN,NaN,NaN,NaN
2022-12-17 02:00:00,259.95,4829.75,1189.25,0.0,150.0,3684.5,14159.25,12396.25,10431.25,47.5,1062.5,4537.75,50626.25,0.0,3290.25,47298.25,NaN,NaN,NaN,NaN
2022-12-17 03:00:00,246.13,4798.25,1171.75,0.0,150.0,3685.25,14078.25,12380.5,10195.75,111.0,1057.0,4940.5,50264.25,0.0,3866.75,47254.75,NaN,NaN,NaN,NaN
2022-12-17 04:00:00,238.73,4775.0,1176.5,0.0,150.0,3691.5,14100.0,12290.5,10027.5,184.75,1056.25,5388.75,50250.25,0.0,4451.0,47764.25,NaN,NaN,NaN,NaN
2022-12-17 05:00:00,237.36,4755.5,1172.0,0.0,150.0,3691.0,14281.25,11817.0,10280.75,275.75,1053.0,5718.25,50370.0,0.0,4977.75,48256.75,NaN,NaN,NaN,NaN
2022-12-17 06:00:00,237.51,4758.75,1195.75,0.0,150.0,3690.0,14564.0,11546.5,10666.25,757.75,1058.0,6025.0,51439.75,0.0,5532.5,48412.75,NaN,NaN,NaN,NaN
2022-12-17 07:00:00,248.77,4767.0,1262.25,0.0,150.0,3690.5,14546.0,11880.75,11631.25,1296.5,1050.0,6269.0,53316.75,0.0,6086.25,50424.25,NaN,NaN,NaN,NaN
2022-12-17 08:00:00,291.05,4789.5,1330.5,89.25,150.0,3694.75,14546.0,11968.0,12361.0,1580.75,1097.5,6531.5,56374.25,271.75,6615.25,54296.0,NaN,NaN,NaN,NaN
